,oso_slug,project_name,project_id,project_url,project_address,funder_name,funder_round_name,funder_round_type,funder_address,funding_amount,funding_currency,funding_network,funding_date
19791,,Invest in Music,,https://vote.optimism.io/retropgf/3/application/0x3cf3e5f19c555ab993614a924386c30b472d27d4a4ed9343493465a0ba42a770,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,22360.34,OP,optimism,2024-01-01
19792,,Invest in Music Growth Experiment,,https://app.charmverse.io/op-grants/page-6889866496736461,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,5000.0,OP,optimism,2023-09-01
19793,,Ivan Molto,,https://vote.optimism.io/retropgf/3/application/0x191984aae9639decffa28ae92a2c2522e23e0bff534bf3d6b19a0eeaec12217d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,18236.1,OP,optimism,2024-01-01
19795,,Jessy's Hacker House,,https://vote.optimism.io/retropgf/3/application/0x625af78742d214ddceb8fdc2fb992333579e3787b1b270e940e82ff44f261ea3,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,54049.41,OP,optimism,2024-01-01
19797,,Josh | The Blockchain Socialist,,https://vote.optimism.io/retropgf/3/application/0x03465fe21e603b8d7564f75829c8703c04c51bfac5bc6ce60462c5b2b40ed558,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,24844.82,OP,optimism,2024-01-01
19798,,Jrocki - YouTube & Podcast,,https://app.optimism.io/retropgf-discovery/0xFC10A71B1E7974401D840fd15ceBf08Ed7E115Cc,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,27608.0,OP,optimism,2023-04-01
19799,,KManuS88,,https://vote.optimism.io/retropgf/3/application/0x43042ba8a6c988b3f167424da3ef593d5a26ba6ff87d0388d77876fcdf4b3014,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19800,,Kaito/CoffeeTimes,,https://vote.optimism.io/retropgf/3/application/0x0158d4c9ac52ab09828a95355bb021c5880f0a1766da7508d287544fa2b025c3,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19802,,KryptoSpace,,https://vote.optimism.io/retropgf/3/application/0x52ea28bade0488f325a3428887f4cf1395e00a146ebb70bc77fd575193f7bdfe,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4223.62,OP,optimism,2024-01-01
19803,,KudasaiJP,,https://vote.optimism.io/retropgf/3/application/0xb8995100de67ccb37e0d12d1bec7e3b90b0c9423055c5d0f24d7265e66daefa2,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19804,,LATASHÁ,,https://vote.optimism.io/retropgf/3/application/0x692fdc32cf03165e999d9abc1df1f0ae32549ad1e7c218505c4ed5fc6ed12b68,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19806,,LandTorn - Lorak,,https://vote.optimism.io/retropgf/3/application/0x89fb018dfa7d20cc5d1e0f7153cd123972fce65842e0df352dbff2913682193c,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,38223.26,OP,optimism,2024-01-01
19807,,Latruite.eth: Create and maintain the ‘Optimism Vision Reservoir’,,https://gov.optimism.io/t/final-create-and-maintain-the-optimism-vision-reservoir/6102,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,4000.0,OP,optimism,2023-05-01
19808,,LauNaMu,,https://vote.optimism.io/retropgf/3/application/0x0a590cce4569153cb95031a80525e2ab5d9bc27e4ecbed4d4dd91c27704cbeae,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,46328.63,OP,optimism,2024-01-01
19809,,Launchcaster,,https://vote.optimism.io/retropgf/3/application/0xe43e48a485bb7d86311ec9af48c8dff4af695fc9b783943388e14801a0f8915b,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,38223.26,OP,optimism,2024-01-01
19810,,Launchcaster OP Ecosystem Explorer,,https://app.charmverse.io/op-grants/page-048525168377153705,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,25000.0,OP,optimism,2023-09-01
19811,,Launchifi,,https://app.optimism.io/retropgf-discovery/0x64249ED5Ef7a004d268A508092851e987482a175,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,3424.0,OP,optimism,2023-04-01
19812,,Layer 2 Weekly Roundup,,https://vote.optimism.io/retropgf/3/application/0x306df7a12c88c0ea169699c0e108da5e59414d22a8250651c3832868b10b6dfd,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19813,,Layer 2 Weekly Roundup,,https://app.optimism.io/retropgf-discovery/0x24b0529c7226AE66968B9A8b521b266A2cA4a898,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,22678.0,OP,optimism,2023-04-01
19815,,Layer3,,https://vote.optimism.io/retropgf/3/application/0x9c62c8c4e6a4f3612d4dde56bdff7115f8934983284a250c50b7519913197f40,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19816,,Learning about OP through Gitcoin Grants,,https://vote.optimism.io/retropgf/3/application/0x2193da360fb81d3c0ca642ed79cde635206eb7f2c4fb0659ad308c203884006f,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19817,,Lemon,,https://vote.optimism.io/retropgf/3/application/0xad78424bff63abc154f5377f9c876ed1e9f2a2c18c692854f32a383756868641,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,2732.93,OP,optimism,2024-01-01
19818,,Llama Risk,,https://vote.optimism.io/retropgf/3/application/0x0e97cffc1c157bba2c4c02d38348539c76b07db6ba12f7cd4a52ba26794664aa,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,30479.63,OP,optimism,2024-01-01
19819,,Lyra Research Collective,,https://vote.optimism.io/retropgf/3/application/0xe037146acf3e340b21d068e8cdecc7766050bf7c646665f773ae1c8dc0c57cc1,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
19822,,MarcoV,,https://vote.optimism.io/retropgf/3/application/0x0005effcf8fef542bbf3d1ee5bb6e8fb8b00b018dc325ef4932325bf78aed622,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19823,,MarcoV (Optimism Dashboards),,https://app.optimism.io/retropgf-discovery/0x283266045Ab2aB0793a62CADC21D55f685636Ae0,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,3244.0,OP,optimism,2023-04-01
19824,,Marko,,https://vote.optimism.io/retropgf/3/application/0x7e30bd735b4d56efe3ea3e57521ec441cc10ac2cd6c1d1a121af24873b2c13f7,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,22116.86,OP,optimism,2024-01-01
19826,,Messari,,https://vote.optimism.io/retropgf/3/application/0x2d4bf185c104a0e1976fd4d96265b829218839875d671f24a3211288f9f1c2fa,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,24844.82,OP,optimism,2024-01-01
19827,,Metagals,,https://vote.optimism.io/retropgf/3/application/0xd52f6f34a723d029c1e932de60ebd44658ffa91eed7569ce1a5e6fb8521f5ceb,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19828,,MetricsDAO,,https://app.optimism.io/retropgf-discovery/0x4c6E3610a222E4518cc7ef3d8826Ee8640995c5C,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,2860.0,OP,optimism,2023-04-01
19830,,Mochi,,https://gov.optimism.io/t/review-gf-phase-1-mochi/3427/3,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,100000.0,OP,optimism,2022-11-01
19831,,Modular Crypto,,https://vote.optimism.io/retropgf/3/application/0xd0f44065f84301c017ac4452081c0be800f5dbfe2b70a3f54fc2effabbe67885,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
19832,,Modular Media ,,https://vote.optimism.io/retropgf/3/application/0xf2e7ffb45f3f23db8b2bcbbe51878e0824f428485e39d95e634916be521e9e92,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19833,,Monorepo Dependencies Collection,,https://app.optimism.io/retropgf-discovery/monorepo-dependencies,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,189000.0,OP,optimism,2023-04-01
19834,,Moso,,https://vote.optimism.io/retropgf/3/application/0xd2a9d5fcec639fa8163db2e6a22d551c778226fd2edf17e9fd8a64fa7c7d0983,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,65585.86,OP,optimism,2024-01-01
19835,,MrCrypto Arabic,,https://vote.optimism.io/retropgf/3/application/0x26ff87883511c2e098d8f80ec85de3191eee5560ac5838c3e78119acc1201ad1,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
19836,,Mrfti,,https://vote.optimism.io/retropgf/3/application/0x87d80f43444297d914b7de5e7cd41452926abb483cfdbd68fb12326c1a445120,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,5128.96,OP,optimism,2024-01-01
19837,,MyFirstLayer2,,https://vote.optimism.io/retropgf/3/application/0x0126dfee34af34334c909eb12d6c1695a42146f5c421ae747cd4b9f8a77cb33f,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19839,,Newtro Arts,,https://vote.optimism.io/retropgf/3/application/0xe5c355375061711e0749d08da9345dd8245930ead52a60fb2768dc5f136853dc,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19842,,NumbaNERDs,,https://vote.optimism.io/retropgf/3/application/0xc1e0a3e9fe552dc8e04a7b2ca5a7be55cdc9f2eece78a954074b4a739aaeda3c,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,69565.5,OP,optimism,2024-01-01
19843,,OAYC,,https://app.optimism.io/retropgf-discovery/0x81B7E9d8409B857D70aD14073E785c486945CaF4,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,2149.0,OP,optimism,2023-04-01
19844,,ODTU Blockchain,,https://vote.optimism.io/retropgf/3/application/0xa9c293993eca8f9b128c0a5d1eb821b5680b8fa736cd8bec4d8058ee3707821b,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19845,,OP Dashboards  by Springzhang,,https://app.optimism.io/retropgf-discovery/0xdbE38D1d3631a04875d3FAd945D0dFcb2C20f91c,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,13169.0,OP,optimism,2023-04-01
19847,,OP Governance Analytics Dashboard,,https://vote.optimism.io/retropgf/3/application/0xebfc1df338555d25cbe27bce4896c16c761e90e879be669fe8a6910c9f60dc6d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,90435.15,OP,optimism,2024-01-01
19848,,OP Labs: TechNERD program ,,https://gov.optimism.io/t/final-technerd-program/6087,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,21000.0,OP,optimism,2023-05-01
19849,,OP Labs: numbaNERD Program,,https://gov.optimism.io/t/final-numbanerd-program/6086,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,75000.0,OP,optimism,2023-05-01
19850,,OP Podcast NFTs,,https://app.charmverse.io/op-grants/proposals?id=94da44b5-73c0-4835-badc-b7cf3451f3fe,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,500.0,OP,optimism,2023-09-01
19851,,OP Security Council Rehearsal Beta Testers,,https://vote.optimism.io/retropgf/3/application/0x074bd7082cde0d054a4d0402d63e6da0c02630dd39f552ec72c83d9614ec2a03,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,11180.17,OP,optimism,2024-01-01
19852,,OPChainList,,https://vote.optimism.io/retropgf/3/application/0x85e3c3687d30b02d1f9f1f4ad21d3ddfdc9bec86ba36773f978ef792d7382e68,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19854,,"Octav, the On-Chain Portfolio Tracker",,https://app.charmverse.io/op-grants/page-9085631343096263,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,45000.0,OP,optimism,2023-09-01
19855,,Odos,,https://vote.optimism.io/retropgf/3/application/0xd27984d196342b49f7e3019510482e2dab1a80d9b3e1b292a5dcf60134dce7b8,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19856,,Odos,,https://app.optimism.io/retropgf-discovery/0xF86BaD4E03D731de4d67B4f3943743f0B4C2084c,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,2619.0,OP,optimism,2023-04-01
19857,,Onboard en Perú Optimistas e Indexer ,,https://vote.optimism.io/retropgf/3/application/0xa947864f205748da24b0941e7225ec73a08b80f8791c682cadfb6f327e7d275d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19858,,Onboarding Brazilian Developers,,https://app.charmverse.io/op-grants/page-007115651760448705,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,39200.0,OP,optimism,2023-09-01
19862,,Open Source Observer: Impact Measurement for RPGF,,https://app.charmverse.io/op-grants/proposals?id=545ad6f5-a605-4d15-b7ee-c4fb7115a457,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2023-09-01
19863,,OptiChads,,https://vote.optimism.io/retropgf/3/application/0x4002ff01746bfe821acbcdc98c3d97d58673998dc655471186dc13f27e2d84ab,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,11428.62,OP,optimism,2024-01-01
19864,,OptiChads,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-optichads-nft-project/3430,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2022-11-01
19865,,OptiChads,,https://app.optimism.io/retropgf-discovery/0x10850762bAc0dc6660630c1EfFe188A7cbFDdc88,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,8607.0,OP,optimism,2023-04-01
19867,,Optiland Quests,,https://gov.optimism.io/t/optiland-quests/5425,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,20000.0,OP,optimism,2023-02-01
19868,,Optimism Ambassador collection,,https://app.optimism.io/retropgf-discovery/ambassadors,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,52241.0,OP,optimism,2023-04-01
19869,,Optimism Ambassadors,,https://vote.optimism.io/retropgf/3/application/0x24b3600b0d049e7bdaee893d3988bdc4b04ebb0819c2c44f693093637d96f111,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19870,,Optimism Cult Merch,,https://app.optimism.io/retropgf-discovery/0x59E6Ca75DFb201BAFF565303CA52A3113DD6F223,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,1863.0,OP,optimism,2023-04-01
19871,,Optimism Español,,https://vote.optimism.io/retropgf/3/application/0x798b48bee9f259cdee46a8f917b3d27aadc31c2c3fcf0d4688db8d139b48f863,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
19872,,Optimism FM,,https://app.optimism.io/retropgf-discovery/0x09c41efc1C7E2C2A11Bb153eF39AFFeaFf2CeDcD,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,15206.0,OP,optimism,2023-04-01
19873,,Optimism Grant Analytics: Grant3,,https://vote.optimism.io/retropgf/3/application/0x935d545be3e3255d6b0c2048c49e26544114cb1c26809a0a10a1a79236c92172,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,30055.77,OP,optimism,2024-01-01
19874,,Optimism Grants Changelog,,https://vote.optimism.io/retropgf/3/application/0xd7b6b4e476d072c936089b773ee57c8118d2d5011c7c70cb64a46007c1b20529,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,29813.79,OP,optimism,2024-01-01
19875,,Optimism Grants Council Season 4,,https://vote.optimism.io/retropgf/3/application/0x03b5b6ffac48925d3a94db18da9e93520c5faab92154362aaab8cb37b0eae8f2,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19876,,Optimism Guide,,https://vote.optimism.io/retropgf/3/application/0xa5a843f8a51aac49eacd6f5a69a68235e273a101da9916a73f2c5373ab827496,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19877,,Optimism Translators,,https://vote.optimism.io/retropgf/3/application/0x667dd1b67a216d3e7a0499dbdb6728837677cb8787a002dfd093708dc705584a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19878,,Optimism Türkiye,,https://vote.optimism.io/retropgf/3/application/0x67fb1aa6cf2fb9f3c2c63d9fed2b335c5e2f16241d3bb8b3070809bec87a42c4,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,10448.74,OP,optimism,2024-01-01
19879,,Optimism University,,https://vote.optimism.io/retropgf/3/application/0xfb0a12ec6c8fbfc68bd70d0a5c76fc285ff849fc7f4347674ceee82afe123608,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19880,,Optimism Vision Reservoir,,https://vote.optimism.io/retropgf/3/application/0xd763a0e8d4f5aadc247f8ba9495c4f6f1edd71f1436691e31bf3b822ee2da908,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,10931.72,OP,optimism,2024-01-01
19881,,Optimism en Español,,https://app.optimism.io/retropgf-discovery/0x61d10BFDa1aa5010795985FD9a49F21Fb7570982,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,45993.0,OP,optimism,2023-04-01
19882,,OptimismArabia,,https://vote.optimism.io/retropgf/3/application/0x8e62c9b3dcb09648c017fd3322d1ad7e5a8a1e9efc9cc38b5b3a432fa4a8db54,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19883,,OptimismArabia,,https://app.optimism.io/retropgf-discovery/0x6e4E55A49a8C8938BD8D8668E18DE95962740Fe1,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,5323.0,OP,optimism,2023-04-01
19884,,OptimismCIS,,https://vote.optimism.io/retropgf/3/application/0x21a961b132e3305cd199a7d70872c61961cbd5c65b30a318d1402e469d1eeef0,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,1987.59,OP,optimism,2024-01-01
19886,,OptimismGuru,,https://app.optimism.io/retropgf-discovery/0x8E72a24221517E51502f20f387415a06b27A5b51,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,2144.0,OP,optimism,2023-04-01
19887,,Optimism_CIS,,https://vote.optimism.io/retropgf/3/application/0xfeece77fd33f7851d672917565bcf1f8f5ecdde44f5497c45c8729d2386764e0,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,7453.45,OP,optimism,2024-01-01
19889,,Ospace,,https://app.optimism.io/retropgf-discovery/0x941D8Cd7378432Bc4952bA0Dcc9e120C18C92975,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,594.0,OP,optimism,2023-04-01
19891,,OurNetwork,,https://vote.optimism.io/retropgf/3/application/0x17d67fb01bea7fd8bed50b5d05f595560115e40bc6c9088d4253fe25dff0c12a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,10120.79,OP,optimism,2024-01-01
19892,,Parcel,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-parcel/5032,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,150000.0,OP,optimism,2023-02-01
19893,,Parsec Finance,,https://vote.optimism.io/retropgf/3/application/0x89f8a3ae09553252f125cb6adaf4a0f1bd75f0d46239ab0e6c659223cf24fb50,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19895,,Paytrie,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-paytrie-stablecoin-on-off-ramp-in-canada/5380,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2023-02-01
19897,,Perpetuals Dune Abstraction,,https://app.optimism.io/retropgf-discovery/0x08290908a251119a1C75bb9C36A7A41e9BF2f1E3,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,2069.0,OP,optimism,2023-04-01
19898,,Peter Priew Sommon,,https://vote.optimism.io/retropgf/3/application/0x5b70a0c9b8c7f9ae678eb13b261801084fffc2b2bf2a27f73c93e2a9ac8cbd83,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,1987.59,OP,optimism,2024-01-01
19900,,Pidgin Parlour,,https://vote.optimism.io/retropgf/3/application/0xe78996e8e5f0d8ee8e9a80ff48639a723ebac7c7e71cb925649cafb69e8aa0af,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19902,,Polynomial Bytes,,https://vote.optimism.io/retropgf/3/application/0xf94999236a584b5f3001843160a771f693ba9afbb542af94fc5ca520bfcd4686,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,13373.47,OP,optimism,2024-01-01
19903,,Polynya,,https://app.optimism.io/retropgf-discovery/0x429F9aDA43e9F345CbB85EC88681BB70Df808892,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,98824.0,OP,optimism,2023-04-01
19905,,ProMint,,https://vote.optimism.io/retropgf/3/application/0x12b66aca65986c1db036dffc4e1e8e68b8245164d79cdfce832a12b8671a5d88,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19906,,Proof of Integrity,,https://vote.optimism.io/retropgf/3/application/0x8e286bc38bb979df225229c751673d577edf1d2277e28dcdbc61246ae82dd2cb,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19305.92,OP,optimism,2024-01-01
19907,,Proof of Integrity,,https://app.optimism.io/retropgf-discovery/0xf21b24E6D87C7e5dEC3e419551829F6B39dBB807,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,15732.0,OP,optimism,2023-04-01
19909,,Public Goods Grant Management,,https://vote.optimism.io/retropgf/3/application/0x79fc11f76eb95d878142bf547b993f5850e2fec2408457ae7d3a68d0a755fabb,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,58674.52,OP,optimism,2024-01-01
19910,,Public Nouns,,https://vote.optimism.io/retropgf/3/application/0xde31ec6552239160f9a6e7297ab01f4bdf4c176a7230bf06ac282e2e46add674,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19912,,Qubit Wallet - Cycle 14,,https://app.charmverse.io/op-grants/page-11674564580610602,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2023-09-01
19915,,RareSkills Book of Zero Knowledge Proofs,,https://vote.optimism.io/retropgf/3/application/0x72c4197430710848de6ad973ca7fe8a7e680174298608189a399222bc195b662,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,12697.69,OP,optimism,2024-01-01
19916,,ReFi Medellín,,https://vote.optimism.io/retropgf/3/application/0x3440915b7799f4dfb1577267a90d0d24336ce3b8cd2c900c80af3a39a92ec52d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
19917,,Redacted Research,,https://vote.optimism.io/retropgf/3/application/0x820f5efe1a5260622d32a660a46019384db52b2c3a57756b87af53f985950e8d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,24601.34,OP,optimism,2024-01-01
19919,,Reno,,https://vote.optimism.io/retropgf/3/application/0x2c3cb1cda92a66effc9c010c9d29774c4b549e1617dcaa4823068e7053513ffb,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19920,,Republik Rupiah,,https://vote.optimism.io/retropgf/3/application/0x0c8b2527c29dee98b481017068e914279edf1a67c32f8670474b8bc376acd2b6,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,14906.89,OP,optimism,2024-01-01
19921,,RetroPGF Community,,https://vote.optimism.io/retropgf/3/application/0xb77dba2c57ae730d73a32f05ed1e4e606d7028084345c5bc295f12d5048c5fc8,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19922,,Retrolist | RetroPGF Rubric-based List Creation UI,,https://vote.optimism.io/retropgf/3/application/0xc666c3ec5d303fd37605cfed32f7233e734a307c495893c11f63749dc73e49d9,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19923,,Revelo Intel,,https://vote.optimism.io/retropgf/3/application/0x0dbc478d1c0eec7962e5dcc3de89f17eaeb2d7053c4edc0d293f1eaa53bb0265,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
